LAT,LONG,ALT
-12.56386464,136.6204059,27.51937191
-12.56393903,136.620331,27.50543104
-12.56401341,136.6202561,27.49146732
-12.56408778,136.6201812,27.47748076
-12.56416214,136.6201064,27.46347137
-12.5642365,136.6200315,27.44943915
-12.56431085,136.6199566,27.43538411
-12.56438519,136.6198818,27.42130627
-12.56445953,136.619807,27.40720561
-12.56453386,136.6197321,27.39308216
-12.56460818,136.6196573,27.37893591
-12.56468249,136.6195825,27.36476688
-12.5647568,136.6195077,27.35057507
-12.5648311,136.6194329,27.33636048
-12.56490539,136.6193581,27.32212314
-12.56497968,136.6192834,27.30786303
-12.56505395,136.6192086,27.29358017
-12.56512822,136.6191338,27.27927457
-12.56520248,136.6190591,27.26494623
-12.56527674,136.6189844,27.25059516
-12.56535099,136.6189096,27.23622137
-12.56542522,136.6188349,27.22182486
-12.56549946,136.6187602,27.20740564
-12.56557368,136.6186855,27.19296372
-12.5656479,136.6186108,27.1784991
-12.56572211,136.6185361,27.1640118
-12.56579631,136.6184614,27.14950182
-12.5658705,136.6183867,27.13496916
-12.56594469,136.6183121,27.12041384
-12.56601886,136.6182374,27.10583586
-12.56609304,136.6181628,27.09123523
-12.5661672,136.6180882,27.07661196
-12.56624135,136.6180135,27.06196605
-12.5663155,136.6179389,27.04729751
-12.56638964,136.6178643,27.03260635
-12.56646377,136.6177897,27.01789258
-12.56653789,136.6177151,27.0031562
-12.56661201,136.6176406,26.98839722
-12.56668612,136.617566,26.97361565
-12.56676021,136.6174914,26.9588115
-12.56683431,136.6174169,26.94398478
-12.56690839,136.6173423,26.92913548
-12.56698246,136.6172678,26.91426363
-12.56705653,136.6171933,26.89936922
-12.56713059,136.6171188,26.88445228
-12.56720464,136.6170443,26.86951279
-12.56727868,136.6169698,26.85455078
-12.56735272,136.6168953,26.83956625
-12.56742674,136.6168208,26.8245592
-12.56750076,136.6167463,26.80952965
-12.56757477,136.6166719,26.79447761
-12.56764877,136.6165974,26.77940308
-12.56772277,136.616523,26.76430606
-12.56779675,136.6164486,26.74918658
-12.56787073,136.6163742,26.73404464
-12.5679447,136.6162998,26.71888024
-12.56801866,136.6162254,26.70369339
-12.56809261,136.616151,26.68848411
-12.56816655,136.6160766,26.67325239
-12.56824049,136.6160022,26.65799826
-12.56831441,136.6159279,26.64272171
-12.56838833,136.6158535,26.62742276
-12.56846224,136.6157792,26.61210142
-12.56853614,136.6157048,26.59675769
-12.56861003,136.6156305,26.58139158
-12.56868391,136.6155562,26.5660031
-12.56875778,136.6154819,26.55059226
-12.56883165,136.6154076,26.53515907
-12.56890551,136.6153333,26.51970353
-12.56897935,136.6152591,26.50422567
-12.56905319,136.6151848,26.48872547
-12.56912702,136.6151106,26.47320296
-12.56920084,136.6150363,26.45765815
-12.56927466,136.6149621,26.44209103
-12.56934846,136.6148879,26.42650163
-12.56942226,136.6148137,26.41088995
-12.56949604,136.6147395,26.39525599
-12.56956982,136.6146653,26.37959978
-12.56964358,136.6145911,26.36392131
-12.56971734,136.6145169,26.3482206
-12.56979109,136.6144428,26.33249766
-12.56986483,136.6143686,26.31675249
-12.56993856,136.6142945,26.30098511
-12.57001229,136.6142204,26.28519552
-12.570086,136.6141463,26.26938373
-12.5701597,136.6140722,26.25354976
-12.5702334,136.6139981,26.23769361
-12.57030708,136.613924,26.2218153
-12.57038076,136.6138499,26.20591483
-12.57045442,136.6137759,26.18999221
-12.57052808,136.6137018,26.17404745
-12.57060173,136.6136278,26.15808056
-12.57067537,136.6135537,26.14209156
-12.570749,136.6134797,26.12608045
-12.57082261,136.6134057,26.11004724
-12.57089622,136.6133317,26.09399194
-12.57096982,136.6132577,26.07791457
-12.57104341,136.6131838,26.06181512
-12.571117,136.6131098,26.04569362
-12.57119057,136.6130358,26.02955007
-12.57126413,136.6129619,26.01338449
-12.57133768,136.612888,25.99719687
-12.57141122,136.6128141,25.98098725
-12.57148475,136.6127402,25.96475561
-12.57155828,136.6126663,25.94850198
-12.57163179,136.6125924,25.93222636
-12.57170529,136.6125185,25.91592877
-12.57177878,136.6124446,25.89960922
-12.57185227,136.6123708,25.88326771
-12.57192574,136.6122969,25.86690426
-12.5719992,136.6122231,25.85051888
-12.57207265,136.6121493,25.83411158
-12.5721461,136.6120755,25.81768237
-12.57221953,136.6120017,25.80123125
-12.57229295,136.6119279,25.78475826
-12.57236636,136.6118541,25.76826338
-12.57243977,136.6117804,25.75174663
-12.57251316,136.6117066,25.73520804
-12.57258654,136.6116329,25.71864759
-12.57265991,136.6115592,25.70206532
-12.57273327,136.6114855,25.68546122
-12.57280662,136.6114118,25.66883532
-12.57287996,136.6113381,25.65218761
-12.57295329,136.6112644,25.63551812
-12.57302661,136.6111907,25.61882686
-12.57309992,136.6111171,25.60211382
-12.57317322,136.6110434,25.58537904
-12.5732465,136.6109698,25.56862252
-12.57331978,136.6108962,25.55184426
-12.57339305,136.6108226,25.53504429
-12.5734663,136.610749,25.51822261
-12.57353955,136.6106754,25.50137924
-12.57361278,136.6106018,25.48451419
-12.57368601,136.6105283,25.46762747
-12.57375922,136.6104547,25.45071909
-12.57383242,136.6103812,25.43378907
-12.57390561,136.6103077,25.41683741
-12.57397879,136.6102342,25.39986413
-12.57405196,136.6101607,25.38286924
-12.57412512,136.6100872,25.36585276
-12.57419826,136.6100137,25.34881469
-12.5742714,136.6099403,25.33175505
-12.57434452,136.6098668,25.31467386
-12.57441764,136.6097934,25.29757111
-12.57449074,136.60972,25.28044683
-12.57456383,136.6096466,25.26330103
-12.57463691,136.6095732,25.24613373
-12.57470998,136.6094998,25.22894493
-12.57478303,136.6094264,25.21173464
-12.57485608,136.609353,25.19450289
-12.57492911,136.6092797,25.17724968
-12.57500213,136.6092064,25.15997502
-12.57507515,136.6091331,25.14267894
-12.57514814,136.6090598,25.12536144
-12.57522113,136.6089865,25.10802253
-12.57529411,136.6089132,25.09066224
-12.57536707,136.6088399,25.07328056
-12.57544003,136.6087667,25.05587753
-12.57551297,136.6086934,25.03845314
-12.5755859,136.6086202,25.02100741
-12.57565881,136.608547,25.00354037
-12.57573172,136.6084738,24.98605201
-12.57580461,136.6084006,24.96854236
-12.5758775,136.6083274,24.95101143
-12.57595037,136.6082543,24.93345923
-12.57602322,136.6081811,24.91588577
-12.57609607,136.608108,24.89829108
-12.5761689,136.6080349,24.88067516
-12.57624172,136.6079618,24.86303803
-12.57631453,136.6078887,24.8453797
-12.57638733,136.6078156,24.82770019
-12.57646012,136.6077425,24.80999951
-12.57653289,136.6076695,24.79227767
-12.57660565,136.6075964,24.7745347
-12.5766784,136.6075234,24.7567706
-12.57675113,136.6074504,24.73898539
-12.57682385,136.6073774,24.72117909
-12.57689656,136.6073044,24.7033517
-12.57696926,136.6072315,24.68550325
-12.57704195,136.6071585,24.66763375
-12.57711462,136.6070856,24.64974322
-12.57718728,136.6070126,24.63183166
-12.57725993,136.6069397,24.61389909
-12.57733256,136.6068668,24.59594554
-12.57740518,136.606794,24.57797101
-12.57747779,136.6067211,24.55997552
-12.57755039,136.6066482,24.54195909
-12.57762297,136.6065754,24.52392172
-12.57769554,136.6065026,24.50586345
-12.5777681,136.6064298,24.48778427
-12.57784064,136.606357,24.46968422
-12.57791317,136.6062842,24.4515633
-12.57798569,136.6062114,24.43342153
-12.57805819,136.6061387,24.41525892
-12.57813068,136.6060659,24.3970755
-12.57820316,136.6059932,24.37887127
-12.57827562,136.6059205,24.36064626
-12.57834807,136.6058478,24.34240048
-12.57842051,136.6057751,24.32413394
-12.57849293,136.6057025,24.30584667
-12.57856534,136.6056298,24.28753868
-12.57863774,136.6055572,24.26920998
-12.57871012,136.6054846,24.2508606
-12.57878249,136.605412,24.23249054
-12.57885485,136.6053394,24.21409984
-12.57892719,136.6052668,24.19568849
-12.57899952,136.6051943,24.17725653
-12.57907183,136.6051217,24.15880397
-12.57914413,136.6050492,24.14033081
-12.57921642,136.6049767,24.12183709
-12.57928869,136.6049042,24.10332282
-12.57936095,136.6048317,24.08478802
-12.57943319,136.6047592,24.0662327
-12.57950542,136.6046868,24.04765688
-12.57957764,136.6046144,24.02906058
-12.57964984,136.6045419,24.01044382
-12.57972203,136.6044695,23.99180661
-12.5797942,136.6043972,23.97314898
-12.57986636,136.6043248,23.95447094
-12.5799385,136.6042524,23.9357725
-12.58001063,136.6041801,23.91705369
-12.58008274,136.6041078,23.89831453
-12.58015484,136.6040355,23.87955503
-12.58022693,136.6039632,23.86077521
-12.580299,136.6038909,23.84197509
-12.58037105,136.6038187,23.82315469
-12.5804431,136.6037464,23.80431403
-12.58051512,136.6036742,23.78545312
-12.58058713,136.603602,23.76657199
-12.58065913,136.6035298,23.74767065
-12.58073111,136.6034576,23.72874913
-12.58080308,136.6033855,23.70980744
-12.58087503,136.6033133,23.6908456
-12.58094696,136.6032412,23.67186363
-12.58101888,136.6031691,23.65286155
-12.58109079,136.603097,23.63383938
-12.58116268,136.6030249,23.61479714
-12.58123455,136.6029529,23.59573484
-12.58130641,136.6028809,23.57665252
-12.58137825,136.6028088,23.55755019
-12.58145008,136.6027368,23.53842786
-12.58152189,136.6026648,23.51928556
-12.58159369,136.6025929,23.50012331
-12.58166547,136.6025209,23.48094113
-12.58173724,136.602449,23.46173904
-12.58180898,136.6023771,23.44251706
-12.58188072,136.6023052,23.4232752
-12.58195244,136.6022333,23.4040135
-12.58202414,136.6021614,23.38473197
-12.58209582,136.6020896,23.36543064
-12.58216749,136.6020177,23.34610951
-12.58223914,136.6019459,23.32676862
-12.58231078,136.6018741,23.30740798
-12.5823824,136.6018023,23.28802762
-12.582454,136.6017306,23.26862755
-12.58252559,136.6016588,23.24920779
-12.58259716,136.6015871,23.22976837
-12.58266872,136.6015154,23.21030931
-12.58274026,136.6014437,23.19083062
-12.58281178,136.6013721,23.17133232
-12.58288328,136.6013004,23.15181445
-12.58295477,136.6012288,23.13227701
-12.58302624,136.6011572,23.11272004
-12.58309769,136.6010856,23.09314354
-12.58316913,136.601014,23.07354755
-12.58324055,136.6009424,23.05393208
-12.58331196,136.6008709,23.03429716
-12.58338334,136.6007994,23.0146428
-12.58345471,136.6007279,22.99496904
-12.58352606,136.6006564,22.97527588
-12.5835974,136.6005849,22.95556335
-12.58366872,136.6005135,22.93583148
-12.58374002,136.600442,22.91608029
-12.5838113,136.6003706,22.89630979
-12.58388257,136.6002992,22.87652002
-12.58395381,136.6002279,22.85671098
-12.58402504,136.6001565,22.83688272
-12.58409626,136.6000852,22.81703524
-12.58416745,136.6000139,22.79716857
-12.58423863,136.5999426,22.77728274
-12.58430979,136.5998713,22.75737776
-12.58438093,136.5998,22.73745366
-12.58445205,136.5997288,22.71751047
-12.58452316,136.5996576,22.6975482
-12.58459425,136.5995864,22.67756688
-12.58466531,136.5995152,22.65756653
-12.58473637,136.5994441,22.63754718
-12.5848074,136.5993729,22.61750885
-12.58487841,136.5993018,22.59745156
-12.58494941,136.5992307,22.57737534
-12.58502039,136.5991596,22.55728021
-12.58509135,136.5990886,22.53716619
-12.58516229,136.5990175,22.51703331
-12.58523321,136.5989465,22.4968816
-12.58530411,136.5988755,22.47671108
-12.585375,136.5988045,22.45652177
-12.58544586,136.5987336,22.43631369
-12.58551671,136.5986627,22.41608688
-12.58558754,136.5985917,22.39584136
-12.58565835,136.5985208,22.37557714
-12.58572914,136.59845,22.35529426
-12.58579991,136.5983791,22.33499275
-12.58587066,136.5983083,22.31467262
-12.58594139,136.5982375,22.29433391
-12.58601211,136.5981667,22.27397663
-12.5860828,136.5980959,22.25360082
-12.58615348,136.5980252,22.23320649
-12.58622413,136.5979544,22.21279368
-12.58629477,136.5978837,22.19236242
-12.58636538,136.597813,22.17191272
-12.58643598,136.5977424,22.15144461
-12.58650655,136.5976717,22.13095813
-12.58657711,136.5976011,22.11045329
-12.58664765,136.5975305,22.08993012
-12.58671816,136.5974599,22.06938865
-12.58678866,136.5973894,22.04882891
-12.58685914,136.5973188,22.02825093
-12.58692959,136.5972483,22.00765472
-12.58700003,136.5971778,21.98704032
-12.58707044,136.5971074,21.96640776
-12.58714084,136.5970369,21.94575706
-12.58721121,136.5969665,21.92508825
-12.58728157,136.5968961,21.90440136
-12.5873519,136.5968257,21.88369641
-12.58742221,136.5967553,21.86297344
-12.58749251,136.596685,21.84223246
-12.58756278,136.5966147,21.82147352
-12.58763303,136.5965444,21.80069664
-12.58770326,136.5964741,21.77990184
-12.58777347,136.5964039,21.75908915
-12.58784365,136.5963337,21.73825862
-12.58791382,136.5962635,21.71741025
-12.58798397,136.5961933,21.69654408
-12.58805409,136.5961231,21.67566015
-12.58812419,136.596053,21.65475847
-12.58819427,136.5959829,21.63383909
-12.58826433,136.5959128,21.61290202
-12.58833437,136.5958427,21.5919473
-12.58840439,136.5957727,21.57097496
-12.58847438,136.5957027,21.54998502
-12.58854435,136.5956327,21.52897753
-12.5886143,136.5955627,21.5079525
-12.58868423,136.5954928,21.48690997
-12.58875414,136.5954229,21.46584996
-12.58882402,136.595353,21.44477252
-12.58889389,136.5952831,21.42367767
-12.58896373,136.5952132,21.40256544
-12.58903354,136.5951434,21.38143586
-12.58910334,136.5950736,21.36028896
-12.58917311,136.5950038,21.33912478
-12.58924286,136.5949341,21.31794334
-12.58931259,136.5948643,21.29674467
-12.58938229,136.5947946,21.27552882
-12.58945198,136.5947249,21.25429581
-12.58952164,136.5946553,21.23304567
-12.58959127,136.5945857,21.21177843
-12.58966088,136.594516,21.19049413
-12.58973047,136.5944465,21.1691928
-12.58980004,136.5943769,21.14787447
-12.58986958,136.5943074,21.12653918
-12.5899391,136.5942379,21.10518695
-12.5900086,136.5941684,21.08381782
-12.59007807,136.5940989,21.06243183
-12.59014752,136.5940295,21.041029
-12.59021695,136.5939601,21.01960937
-12.59028635,136.5938907,20.99817297
-12.59035573,136.5938213,20.97671984
-12.59042509,136.593752,20.95525001
-12.59049442,136.5936827,20.93376352
-12.59056372,136.5936134,20.91226039
-12.590633,136.5935442,20.89074067
-12.59070226,136.5934749,20.86920439
-12.5907715,136.5934057,20.84765158
-12.5908407,136.5933365,20.82608227
-12.59090989,136.5932674,20.80449651
-12.59097905,136.5931983,20.78289432
-12.59104818,136.5931292,20.76127575
-12.59111729,136.5930601,20.73964082
-12.59118638,136.5929911,20.71798958
-12.59125544,136.592922,20.69632205
-12.59132448,136.592853,20.67463828
-12.59139349,136.5927841,20.6529383
-12.59146247,136.5927151,20.63122215
-12.59153143,136.5926462,20.60948986
-12.59160037,136.5925773,20.58774147
-12.59166928,136.5925085,20.56597702
-12.59173816,136.5924397,20.54419654
-12.59180702,136.5923709,20.52240007
-12.59187585,136.5923021,20.50058764
-12.59194466,136.5922333,20.4787593
-12.59201344,136.5921646,20.45691509
-12.59208219,136.5920959,20.43505503
-12.59215092,136.5920272,20.41317917
-12.59221963,136.5919586,20.39128754
-12.5922883,136.59189,20.36938019
-12.59235695,136.5918214,20.34745715
-12.59242558,136.5917529,20.32551846
-12.59249417,136.5916843,20.30356416
-12.59256274,136.5916158,20.28159429
-12.59263129,136.5915474,20.25960888
-12.5926998,136.5914789,20.23760798
-12.59276829,136.5914105,20.21559163
-12.59283676,136.5913421,20.19355985
-12.59290519,136.5912738,20.17151271
-12.5929736,136.5912054,20.14945022
-12.59304198,136.5911371,20.12737244
-12.59311034,136.5910689,20.10527941
-12.59317867,136.5910006,20.08317116
-12.59324696,136.5909324,20.06104773
-12.59331524,136.5908642,20.03890917
-12.59338348,136.5907961,20.01675552
-12.5934517,136.590728,19.99458681
-12.59351988,136.5906599,19.97240309
-12.59358804,136.5905918,19.95020439
-12.59365618,136.5905238,19.92799077
-12.59372428,136.5904558,19.90576225
-12.59379236,136.5903878,19.88351889
-12.5938604,136.5903198,19.86126071
-12.59392842,136.5902519,19.83898777
-12.59399641,136.5901841,19.81670011
-12.59406437,136.5901162,19.79439776
-12.59413231,136.5900484,19.77208077
-12.59420021,136.5899806,19.74974918
-12.59426809,136.5899128,19.72740304
-12.59433593,136.5898451,19.70504238
-12.59440375,136.5897774,19.68266725
-12.59447154,136.5897097,19.6602777
-12.59453929,136.5896421,19.63787375
-12.59460702,136.5895745,19.61545547
-12.59467472,136.5895069,19.59302289
-12.59474239,136.5894393,19.57057606
-12.59481003,136.5893718,19.54811501
-12.59487764,136.5893043,19.5256398
-12.59494522,136.5892369,19.50315047
-12.59501277,136.5891695,19.48064705
-12.59508029,136.5891021,19.45812961
-12.59514778,136.5890347,19.43559818
-12.59521524,136.5889674,19.4130528
-12.59528267,136.5889001,19.39049352
-12.59535007,136.5888329,19.36792039
-12.59541743,136.5887656,19.34533346
-12.59548477,136.5886984,19.32273276
-12.59555207,136.5886313,19.30011834
-12.59561935,136.5885641,19.27749026
-12.59568659,136.588497,19.25484855
-12.59575381,136.58843,19.23219326
-12.59582099,136.5883629,19.20952444
-12.59588814,136.5882959,19.18684214
-12.59595526,136.588229,19.1641464
-12.59602234,136.588162,19.14143727
-12.5960894,136.5880951,19.1187148
-12.59615642,136.5880283,19.09597903
-12.59622341,136.5879614,19.07323001
-12.59629037,136.5878946,19.0504678
-12.5963573,136.5878279,19.02769243
-12.59642419,136.5877611,19.00490397
-12.59649106,136.5876944,18.98210244
-12.59655789,136.5876278,18.95928792
-12.59662469,136.5875612,18.93646043
-12.59669145,136.5874946,18.91362004
-12.59675818,136.587428,18.89076678
-12.59682488,136.5873615,18.86790072
-12.59689155,136.587295,18.8450219
-12.59695818,136.5872285,18.82213038
-12.59702478,136.5871621,18.79922619
-12.59709135,136.5870957,18.77630939
-12.59715788,136.5870294,18.75338003
-12.59722438,136.586963,18.73043817
-12.59729085,136.5868968,18.70748385
-12.59735728,136.5868305,18.68451712
-12.59742368,136.5867643,18.66153804
-12.59749004,136.5866981,18.63854666
-12.59755637,136.586632,18.61554302
-12.59762267,136.5865659,18.59252719
-12.59768893,136.5864998,18.56949921
-12.59775516,136.5864338,18.54645913
-12.59782135,136.5863678,18.52340701
-12.59788751,136.5863018,18.5003429
-12.59795363,136.5862359,18.47726685
-12.59801972,136.58617,18.45417892
-12.59808578,136.5861042,18.43107916
-12.59815179,136.5860383,18.40796762
-12.59821778,136.5859726,18.38484436
-12.59828373,136.5859068,18.36170943
-12.59834964,136.5858411,18.33856289
-12.59841551,136.5857755,18.31540478
-12.59848136,136.5857098,18.29223517
-12.59854716,136.5856442,18.26905411
-12.59861293,136.5855787,18.24586165
-12.59867866,136.5855132,18.22265785
-12.59874436,136.5854477,18.19944277
-12.59881002,136.5853823,18.17621645
-12.59887564,136.5853169,18.15297896
-12.59894123,136.5852515,18.12973035
-12.59900678,136.5851862,18.10647069
-12.5990723,136.5851209,18.08320001
-12.59913778,136.5850556,18.05991839
-12.59920322,136.5849904,18.03662587
-12.59926862,136.5849252,18.01332253
-12.59933398,136.5848601,17.9900084
-12.59939931,136.584795,17.96668355
-12.5994646,136.58473,17.94334805
-12.59952986,136.5846649,17.92000194
-12.59959507,136.5846,17.89664528
-12.59966025,136.584535,17.87327814
-12.59972539,136.5844701,17.84990057
-12.59979049,136.5844053,17.82651263
-12.59985555,136.5843405,17.80311438
-12.59992058,136.5842757,17.77970587
-12.59998557,136.5842109,17.75628718
-12.60005051,136.5841462,17.73285836
-12.60011542,136.5840816,17.70941946
-12.60018029,136.584017,17.68597055
-12.60024512,136.5839524,17.66251169
-12.60030992,136.5838878,17.63904294
-12.60037467,136.5838234,17.61556437
-12.60043938,136.5837589,17.59207602
-12.60050406,136.5836945,17.56857797
-12.60056869,136.5836301,17.54507027
-12.60063328,136.5835658,17.52155298
-12.60069784,136.5835015,17.49802618
-12.60076235,136.5834372,17.47448992
-12.60082683,136.583373,17.45094426
-12.60089126,136.5833089,17.42738926
-12.60095566,136.5832447,17.40382499
-12.60102001,136.5831807,17.38025152
-12.60108432,136.5831166,17.3566689
-12.60114859,136.5830526,17.3330772
-12.60121282,136.5829887,17.30947648
-12.60127701,136.5829248,17.28586681
-12.60134116,136.5828609,17.26224825
-12.60140527,136.5827971,17.23862087
-12.60146933,136.5827333,17.21498472
-12.60153336,136.5826696,17.19133988
-12.60159734,136.5826059,17.16768642
-12.60166128,136.5825422,17.14402438
-12.60172518,136.5824786,17.12035385
-12.60178903,136.582415,17.09667489
-12.60185285,136.5823515,17.07298756
-12.60191662,136.582288,17.04929193
-12.60198035,136.5822246,17.02558806
-12.60204403,136.5821612,17.00187603
-12.60210768,136.5820979,16.9781559
-12.60217128,136.5820346,16.95442774
-12.60223484,136.5819713,16.93069161
-12.60229835,136.5819081,16.90694759
-12.60236182,136.5818449,16.88319574
-12.60242525,136.5817818,16.85943612
-12.60248863,136.5817187,16.83566882
-12.60255197,136.5816557,16.81189389
-12.60261527,136.5815927,16.7881114
-12.60267852,136.5815298,16.76432143
-12.60274173,136.5814669,16.74052404
-12.60280489,136.581404,16.71671931
-12.60286801,136.5813412,16.6929073
-12.60293108,136.5812785,16.66908809
-12.60299411,136.5812157,16.64526173
-12.6030571,136.5811531,16.62142832
-12.60312004,136.5810905,16.5975879
-12.60318293,136.5810279,16.57374057
-12.60324578,136.5809654,16.54988638
-12.60330858,136.5809029,16.52602541
-12.60337134,136.5808405,16.50215773
-12.60343405,136.5807781,16.47828342
-12.60349672,136.5807157,16.45440254
-12.60355934,136.5806534,16.43051517
-12.60362192,136.5805912,16.40662137
-12.60368444,136.580529,16.38272123
-12.60374693,136.5804669,16.35881482
-12.60380936,136.5804048,16.33490221
-12.60387175,136.5803427,16.31098347
-12.60393409,136.5802807,16.28705868
-12.60399638,136.5802188,16.26312791
-12.60405863,136.5801569,16.23919124
-12.60412083,136.580095,16.21524873
-12.60418298,136.5800332,16.19130048
-12.60424509,136.5799714,16.16734654
-12.60430714,136.5799097,16.143387
-12.60436915,136.5798481,16.11942193
-12.60443111,136.5797865,16.09545141
-12.60449303,136.5797249,16.07147551
-12.60455489,136.5796634,16.04749431
-12.60461671,136.5796019,16.02350789
-12.60467847,136.5795405,15.99951632
-12.60474019,136.5794792,15.97551968
-12.60480186,136.5794179,15.95151805
-12.60486348,136.5793566,15.9275115
-12.60492505,136.5792954,15.90350012
-12.60498657,136.5792342,15.87948397
-12.60504804,136.5791731,15.85546315
-12.60510947,136.5791121,15.83143772
-12.60517084,136.5790511,15.80740776
-12.60523216,136.5789901,15.78337337
-12.60529343,136.5789292,15.7593346
-12.60535466,136.5788684,15.73529155
-12.60541583,136.5788076,15.71124429
-12.60547695,136.5787468,15.6871929
-12.60553802,136.5786861,15.66313747
-12.60559904,136.5786255,15.63907807
-12.60566001,136.5785649,15.61501478
-12.60572092,136.5785044,15.59094769
-12.60578179,136.5784439,15.56687687
-12.6058426,136.5783834,15.54280241
-12.60590336,136.5783231,15.51872439
-12.60596408,136.5782627,15.49464288
-12.60602473,136.5782025,15.47055798
-12.60608534,136.5781423,15.44646977
-12.60614589,136.5780821,15.42237832
-12.6062064,136.578022,15.39828372
-12.60626685,136.5779619,15.37418605
-12.60632724,136.5779019,15.35008539
-12.60638758,136.577842,15.32598184
-12.60644788,136.5777821,15.30187547
-12.60650811,136.5777222,15.27776636
-12.6065683,136.5776625,15.2536546
-12.60662843,136.5776027,15.22954028
-12.6066885,136.5775431,15.20542348
-12.60674853,136.5774834,15.18130428
-12.60680849,136.5774239,15.15718277
-12.60686841,136.5773644,15.13305903
-12.60692827,136.5773049,15.10893316
-12.60698807,136.5772455,15.08480522
-12.60704783,136.5771862,15.06067532
-12.60710752,136.5771269,15.03654354
-12.60716716,136.5770677,15.01240996
-12.60722675,136.5770085,14.98827467
-12.60728628,136.5769494,14.96413776
-12.60734576,136.5768903,14.93999931
-12.60740518,136.5768313,14.91585941
-12.60746454,136.5767724,14.89171815
-12.60752385,136.5767135,14.86757562
-12.6075831,136.5766546,14.8434319
-12.6076423,136.5765959,14.81928709
-12.60770144,136.5765371,14.79514126
-12.60776052,136.5764785,14.77099452
-12.60781955,136.5764199,14.74684694
-12.60787851,136.5763613,14.72269862
-12.60793743,136.5763029,14.69854965
-12.60799628,136.5762444,14.67440011
-12.60805508,136.5761861,14.6502501
-12.60811382,136.5761278,14.62609971
-12.6081725,136.5760695,14.60194902
-12.60823113,136.5760113,14.57779812
-12.6082897,136.5759532,14.55364712
-12.6083482,136.5758951,14.52949609
-12.60840665,136.5758371,14.50534513
-12.60846505,136.5757792,14.48119433
-12.60852338,136.5757213,14.45704378
-12.60858165,136.5756634,14.43289357
-12.60863987,136.5756057,14.4087438
-12.60869803,136.5755479,14.38459455
-12.60875612,136.5754903,14.36044593
-12.60881416,136.5754327,14.33629801
-12.60887214,136.5753752,14.3121509
-12.60893006,136.5753177,14.28800468
-12.60898792,136.5752603,14.26385946
-12.60904571,136.5752029,14.23971531
-12.60910345,136.5751457,14.21557235
-12.60916113,136.5750884,14.19143065
-12.60921875,136.5750313,14.16729032
-12.6092763,136.5749742,14.14315145
-12.6093338,136.5749171,14.11901413
-12.60939123,136.5748602,14.09487845
-12.60944861,136.5748032,14.07074452
-12.60950592,136.5747464,14.04661242
-12.60956317,136.5746896,14.02248226
-12.60962036,136.5746329,13.99835412
-12.60967748,136.5745762,13.9742281
-12.60973455,136.5745196,13.9501043
-12.60979155,136.5744631,13.92598281
-12.60984849,136.5744066,13.90186374
-12.60990537,136.5743502,13.87774716
-12.60996218,136.5742939,13.85363319
-12.61001893,136.5742376,13.82952192
-12.61007562,136.5741814,13.80541344
-12.61013225,136.5741252,13.78130786
-12.61018881,136.5740691,13.75720526
-12.61024531,136.5740131,13.73310575
-12.61030174,136.5739571,13.70900943
-12.61035811,136.5739012,13.68491638
-12.61041442,136.5738454,13.66082671
-12.61047066,136.5737896,13.63674052
-12.61052684,136.573734,13.61265791
-12.61058295,136.5736783,13.58857897
-12.610639,136.5736228,13.5645038
-12.61069499,136.5735673,13.54043249
-12.61075091,136.5735118,13.51636516
-12.61080676,136.5734564,13.4923019
-12.61086255,136.5734011,13.4682428
-12.61091827,136.5733459,13.44418797
-12.61097393,136.5732907,13.42013751
-12.61102952,136.5732356,13.39609151
-12.61108505,136.5731806,13.37205007
-12.61114051,136.5731256,13.3480133
-12.6111959,136.5730707,13.32398129
-12.61125123,136.5730159,13.29995415
-12.61130649,136.5729611,13.27593197
-12.61136168,136.5729064,13.25191486
-12.61141681,136.5728518,13.22790292
-12.61147186,136.5727972,13.20389624
-12.61152686,136.5727428,13.17989493
-12.61158178,136.5726883,13.15589909
-12.61163664,136.572634,13.13190881
-12.61169143,136.5725797,13.10792421
-12.61174615,136.5725255,13.08394538
-12.6118008,136.5724713,13.05997243
-12.61185538,136.5724172,13.03600545
-12.6119099,136.5723632,13.01204454
-12.61196435,136.5723093,12.98808982
-12.61201873,136.5722554,12.96414138
-12.61207304,136.5722016,12.94019932
-12.61212728,136.5721479,12.91626374
-12.61218145,136.5720942,12.89233476
-12.61223555,136.5720406,12.86841246
-12.61228958,136.5719871,12.84449696
-12.61234355,136.5719337,12.82058835
-12.61239744,136.5718803,12.79668675
-12.61245126,136.571827,12.77279224
-12.61250502,136.5717737,12.74890494
-12.6125587,136.5717206,12.72502494
-12.61261231,136.5716675,12.70115236
-12.61266585,136.5716145,12.67728729
-12.61271932,136.5715615,12.65342984
-12.61277272,136.5715086,12.6295801
-12.61282605,136.5714558,12.6057382
-12.6128793,136.5714031,12.58190422
-12.61293249,136.5713504,12.55807827
-12.6129856,136.5712978,12.53426046
-12.61303864,136.5712453,12.51045089
-12.61309161,136.5711929,12.48664966
-12.61314451,136.5711405,12.46285688
-12.61319734,136.5710882,12.43907265
-12.61325009,136.571036,12.41529707
-12.61330277,136.5709838,12.39153026
-12.61335538,136.5709317,12.36777231
-12.61340791,136.5708797,12.34402333
-12.61346037,136.5708278,12.32028342
-12.61351276,136.5707759,12.29655269
-12.61356507,136.5707242,12.27283125
